Date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2075/3/26,21,14,28,1002,1.79,0,0
2075/3/27,25,14,29,1003,0.89,0,0
2075/3/28,29,16,25,1003,1.79,0,0
2075/3/29,37,16,25,1005,4.92,0,0
2075/3/30,38,15,27,1004,4.02,0,1
2075/3/31,30,15,24,1004,4.91,0,0
2075/4/1,35,16,20,1004,0.89,0,0
2075/4/2,53,16,21,1004,1.78,0,0
2075/4/3,58,17,19,1004,3.13,0,0
2075/4/4,49,15,20,1004,0.89,0,0
2075/4/5,43,16,20,1003,1.79,0,0
2075/4/6,42,16,20,1004,1.79,0,0
2075/4/7,38,17,20,1004,2.24,0,0
2075/4/8,46,17,23,1004,1.79,0,0
2075/4/9,49,16,25,1004,1.79,0,0
2075/4/10,54,15,29,1003,1.79,0,0
2075/4/11,65,15,29,1003,1.79,0,0
2075/4/12,87,15,31,1002,4.92,0,0
2075/4/13,111,13,34,1002,0.89,0,0
2075/4/14,104,12,36,1001,5.81,0,0
2075/4/15,127,12,37,1000,10.73,0,0
2075/4/16,113,11,38,1000,16.54,0,0
2075/4/17,103,10,38,999,21.46,0,0
2075/4/18,96,10,37,1000,24.59,0,0
2075/4/19,96,11,37,999,27.72,0,0
2075/4/20,93,11,36,999,32.64,0,0
2075/4/21,96,9,35,999,36.66,0,0
2075/4/22,86,14,29,1000,0.89,0,0
2075/4/23,79,14,27,1001,1.78,0,0
2075/4/24,99,15,25,1001,2.67,0,0
2075/4/25,101,13,29,1001,1.79,0,0
2075/4/26,113,13,28,1001,3.58,0,0
2075/4/27,111,14,27,1001,5.37,0,0
2075/4/28,118,14,27,1000,8.5,0,0
2075/4/29,116,15,25,1001,10.29,0,0
2075/4/30,126,16,24,1001,3.13,0,0
2075/5/1,133,16,24,1004,3.13,0,0
2075/5/2,154,16,25,1003,4.02,0,0
2075/5/3,144,17,26,1004,4.02,0,0
2075/5/4,145,16,28,1003,1.79,0,0
2075/5/5,151,17,29,1003,4.92,0,0
2075/5/6,153,17,30,1002,8.94,0,0
2075/5/7,155,16,29,1003,12.07,0,0
2075/5/8,154,16,29,1002,13.86,0,0
2075/5/9,160,17,31,1002,17.88,0,0
2075/5/10,164,16,32,1001,21.9,0,0
2075/5/11,202,17,31,1001,25.03,0,0
2075/5/12,216,17,30,1001,0.89,0,0
2075/5/13,232,18,29,1000,1.78,0,0
2075/5/14,254,18,29,1002,4.02,0,0
2075/5/15,255,17,28,1001,8.04,0,0
2075/5/16,257,20,26,1003,12.96,0,0
2075/5/17,305,19,25,1003,16.98,0,0
2075/5/18,266,18,25,1003,18.77,0,0
2075/5/19,259,18,24,1002,20.56,0,0
2075/5/20,236,18,23,1003,22.35,0,0
2075/5/21,219,17,23,1002,25.48,0,0
2075/5/22,185,17,22,1002,27.27,0,0
2075/5/23,164,17,22,1002,30.4,0,0
2075/5/24,147,18,21,1002,31.29,0,0
2075/5/25,139,18,21,1002,33.08,0,0
2075/5/26,132,18,22,1002,0.89,0,0
2075/5/27,140,18,24,1003,1.79,0,0
2075/5/28,150,18,25,1002,0.89,0,0
2075/5/29,135,18,26,1002,1.79,0,0
2075/5/30,157,18,28,1001,4.92,0,0
2075/5/31,-1,18,29,1000,3.13,0,0
2075/6/1,161,18,30,1000,3.13,0,0
2075/6/2,166,19,30,999,7.15,0,0
2075/6/3,208,19,30,998,12.07,0,0
2075/6/4,275,20,30,998,16.99,0,0
2075/6/5,259,20,28,998,20.12,0,0
2075/6/6,225,20,28,998,23.25,0,0
2075/6/7,204,20,27,999,25.04,0,0
2075/6/8,228,21,27,1001,26.83,0,1
2075/6/9,139,20,25,1001,30.85,0,2
2075/6/10,117,19,24,1001,32.64,0,3
2075/6/11,160,21,24,1001,36.66,0,4
2075/6/12,277,21,23,1002,40.68,0,0
2075/6/13,296,20,23,1002,44.7,0,0
2075/6/14,287,20,22,1002,0.89,0,0
2075/6/15,338,19,21,1002,1.34,0,0
2075/6/16,289,18,20,1002,0.89,0,0
2075/6/17,237,19,20,1002,0.89,0,0
2075/6/18,-1,19,21,1003,1.34,0,0
2075/6/19,135,20,23,1003,0.89,0,0
2075/6/20,111,18,24,1003,0.45,0,0
2075/6/21,94,18,26,1003,1.34,0,0
2075/6/22,82,18,27,1003,3.13,0,0
2075/6/23,72,18,29,1003,4.02,0,0
2075/6/24,83,18,28,1003,3.13,0,0
2075/6/25,92,18,29,1003,1.79,0,0
2075/6/26,101,19,30,1002,3.13,0,0
2075/6/27,113,18,30,1001,7.15,0,0
2075/6/28,130,18,31,1001,12.07,0,0
2075/6/29,226,18,30,1001,16.09,0,0
2075/6/30,306,18,29,1001,19.22,0,0
2075/7/1,164,19,28,1001,23.24,0,0
2075/7/2,175,19,27,1002,26.37,0,0
2075/7/3,175,19,26,1003,28.16,0,0
2075/7/4,171,19,26,1004,31.29,0,0
2075/7/5,202,20,25,1004,33.08,0,0
2075/7/6,185,20,24,1004,36.21,0,0
2075/7/7,209,21,23,1004,37.1,0,0
2075/7/8,214,21,23,1004,0.89,0,0
2075/7/9,192,20,22,1004,1.78,0,0
2075/7/10,191,20,21,1004,2.67,0,0
2075/7/11,203,20,21,1005,3.56,0,0
2075/7/12,293,19,21,1005,0.89,0,0
2075/7/13,284,20,22,1005,0.89,0,0
2075/7/14,193,19,25,1005,1.78,0,0
2075/7/15,183,20,26,1005,1.79,0,0
2075/7/16,165,18,28,1005,4.92,0,0
2075/7/17,166,18,29,1005,6.71,0,0
2075/7/18,153,18,30,1004,8.5,0,0
2075/7/19,154,18,31,1003,1.79,0,0
2075/7/20,153,18,31,1003,3.58,0,0
2075/7/21,-1,18,32,1002,5.37,0,0
2075/7/22,163,19,31,1001,1.79,0,0
2075/7/23,182,19,31,1001,0.89,0,0
2075/7/24,230,19,30,1002,1.78,0,0
2075/7/25,210,20,29,1001,1.79,0,0
2075/7/26,183,20,28,1003,4.92,0,0
2075/7/27,191,17,25,1004,13.86,0,0
2075/7/28,60,18,23,1005,21.01,0,1
2075/7/29,52,19,21,1004,25.03,0,2
2075/7/30,-1,19,20,1004,28.16,0,3
2075/7/31,65,19,20,1004,33.97,0,0
2075/8/1,71,19,20,1004,0.89,0,1
2075/8/2,83,20,20,1004,1.79,0,2
2075/8/3,84,19,20,1004,4.92,0,0
2075/8/4,88,19,20,1004,0.89,0,0
2075/8/5,86,20,21,1004,2.68,0,0
2075/8/6,87,20,22,1005,0.89,0,0
2075/8/7,85,20,23,1005,3.13,0,0
2075/8/8,80,19,25,1005,4.92,0,0
2075/8/9,61,19,25,1005,8.05,0,0
2075/8/10,85,20,25,1005,11.18,0,0
2075/8/11,110,20,25,1005,14.31,0,0
2075/8/12,125,21,27,1004,18.33,0,0
2075/8/13,156,21,27,1004,21.46,0,0
2075/8/14,160,21,28,1003,25.48,0,0
2075/8/15,165,21,28,1002,29.5,0,0
2075/8/16,145,21,27,1002,33.52,0,0
2075/8/17,148,21,26,1002,37.54,0,0
2075/8/18,109,20,25,1004,40.67,0,0
2075/8/19,98,20,25,1003,43.8,0,0
2075/8/20,105,20,24,1003,47.82,0,0
2075/8/21,111,20,24,1004,50.95,0,0
2075/8/22,111,19,23,1004,54.08,0,0
2075/8/23,127,20,23,1004,0.89,0,0
2075/8/24,138,20,23,1003,1.78,0,0
2075/8/25,146,20,22,1003,2.23,0,0
2075/8/26,164,20,22,1003,2.68,0,0
2075/8/27,173,20,21,1002,1.79,0,0
2075/8/28,181,20,21,1002,0.89,0,0
2075/8/29,187,20,22,1003,1.79,0,0
2075/8/30,182,20,23,1003,3.58,0,0
2075/8/31,159,21,24,1003,6.71,0,0
2075/9/1,140,20,24,1003,8.5,0,0
2075/9/2,136,20,24,1003,11.63,0,0
2075/9/3,138,20,25,1003,13.42,0,0
2075/9/4,142,20,25,1002,17.44,0,0
2075/9/5,152,20,25,1002,20.57,0,0
2075/9/6,165,20,25,1002,23.7,0,0
2075/9/7,167,21,25,1001,0.89,0,0
2075/9/8,173,21,26,1001,1.79,0,0
2075/9/9,178,21,26,1000,0.89,0,0
2075/9/10,190,22,26,1001,1.78,0,0
2075/9/11,189,22,26,1001,1.79,0,0
2075/9/12,205,22,26,1002,0.89,0,0
2075/9/13,218,22,26,1002,1.79,0,0
2075/9/14,224,23,24,1003,6.71,0,1
2075/9/15,101,23,24,1002,0.89,0,2
2075/9/16,186,22,23,1002,1.79,0,0
2075/9/17,249,22,23,1002,0.89,0,0
2075/9/18,-1,22,23,1001,1.79,0,0
2075/9/19,238,21,23,1001,4.92,0,0
2075/9/20,229,21,23,1001,6.71,0,0
2075/9/21,215,21,23,1001,9.84,0,0
2075/9/22,170,21,23,1002,13.86,0,0
2075/9/23,166,21,23,1002,18.78,0,0
2075/9/24,162,21,23,1002,22.8,0,0
2075/9/25,145,21,24,1002,26.82,0,0
2075/9/26,127,20,24,1002,30.84,0,0
2075/9/27,132,20,24,1002,33.97,0,0
2075/9/28,143,21,24,1003,35.76,0,1
2075/9/29,163,22,23,1002,37.55,0,2
2075/9/30,168,22,23,1002,0.89,0,3
2075/10/1,130,23,24,1002,1.78,0,4
2075/10/2,140,22,24,1002,2.67,0,5
2075/10/3,162,23,24,1002,1.79,0,0
2075/10/4,196,22,24,1002,4.92,0,1
2075/10/5,143,22,24,1003,8.05,0,0
2075/10/6,140,22,23,1003,0.89,0,0
2075/10/7,144,22,22,1004,1.79,0,1
2075/10/8,144,21,22,1004,3.58,0,2
2075/10/9,69,21,22,1004,0.89,0,3
2075/10/10,75,21,21,1004,1.78,0,4
2075/10/11,71,21,21,1004,2.23,0,5
2075/10/12,70,21,21,1005,3.12,0,6
2075/10/13,61,21,21,1005,1.79,0,7
2075/10/14,73,20,20,1005,4.92,0,8
2075/10/15,75,20,20,1005,1.79,0,0
2075/10/16,86,20,20,1005,1.79,0,0
2075/10/17,98,21,21,1006,0.89,0,0
2075/10/18,94,21,22,1006,1.79,0,0
2075/10/19,90,21,23,1006,0.89,0,0
2075/10/20,76,21,24,1006,1.79,0,0
2075/10/21,80,20,25,1006,4.92,0,0
2075/10/22,91,21,26,1006,8.94,0,0
2075/10/23,95,21,26,1006,12.07,0,0
2075/10/24,101,21,26,1005,16.09,0,0
2075/10/25,118,21,26,1005,19.22,0,0
2075/10/26,135,20,26,1006,22.35,0,0
2075/10/27,147,20,26,1006,25.48,0,0
2075/10/28,131,21,26,1005,29.5,0,0
2075/10/29,128,21,25,1006,32.63,0,0
2075/10/30,88,21,25,1007,35.76,0,0
2075/10/31,60,21,24,1007,37.55,0,0
2075/11/1,62,22,24,1008,40.68,0,0
2075/11/2,73,21,24,1008,43.81,0,0
2075/11/3,64,21,24,1008,46.94,0,0
2075/11/4,132,21,23,1008,50.96,0,0
2075/11/5,138,20,23,1008,54.98,0,0
2075/11/6,131,20,23,1008,58.11,0,0
2075/11/7,131,19,23,1009,0.89,0,0
2075/11/8,134,20,22,1009,1.78,0,1
2075/11/9,127,20,22,1010,1.79,0,0
2075/11/10,116,20,23,1010,0.89,0,0
2075/11/11,120,20,23,1010,1.79,0,0
2075/11/12,111,20,23,1011,4.92,0,0
2075/11/13,108,20,24,1011,6.71,0,0
2075/11/14,107,21,26,1010,8.5,0,0
2075/11/15,115,21,25,1010,10.29,0,0
2075/11/16,118,21,25,1010,13.42,0,0
2075/11/17,121,22,27,1010,1.79,0,0
2075/11/18,150,22,27,1009,3.13,0,0
2075/11/19,149,21,28,1009,7.15,0,0
2075/11/20,131,22,27,1009,10.28,0,0
2075/11/21,126,22,26,1010,12.07,0,0
2075/11/22,100,21,25,1010,15.2,0,0
2075/11/23,59,21,24,1011,16.99,0,0
2075/11/24,57,21,24,1011,20.12,0,0
2075/11/25,47,21,24,1012,23.25,0,0
2075/11/26,44,21,23,1012,26.38,0,0
2075/11/27,48,20,22,1012,27.27,0,0
2075/11/28,51,20,22,1012,29.06,0,0
2075/11/29,66,20,21,1012,29.95,0,0
2075/11/30,77,19,21,1012,0.89,0,0
2075/12/1,110,20,21,1013,1.78,0,0
2075/12/2,127,20,21,1013,2.23,0,0
2075/12/3,130,21,21,1013,3.12,0,0
2075/12/4,139,20,24,1014,1.79,0,0
2075/12/5,111,19,24,1014,3.58,0,0
2075/12/6,96,19,25,1013,6.71,0,0
2075/12/7,62,18,26,1013,9.84,0,0
2075/12/8,51,18,27,1013,12.97,0,0
2075/12/9,44,18,27,1012,1.79,0,0
2075/12/10,58,18,28,1012,3.13,0,0
2075/12/11,63,18,28,1011,1.79,0,0
2075/12/12,70,18,28,1011,3.13,0,0
2075/12/13,72,18,27,1011,6.26,0,0
2075/12/14,46,18,27,1011,9.39,0,0
2075/12/15,31,18,26,1010,12.52,0,0
2075/12/16,36,18,25,1011,16.54,0,0
2075/12/17,39,18,25,1011,18.33,0,0
2075/12/18,51,19,24,1011,20.12,0,0
2075/12/19,41,18,24,1012,21.91,0,0
2075/12/20,34,19,23,1012,23.7,0,0
2075/12/21,34,19,23,1011,25.49,0,0
2075/12/22,43,19,22,1011,26.38,0,0
2075/12/23,51,19,22,1011,28.17,0,0
2075/12/24,59,19,22,1011,29.96,0,0
2075/12/25,59,19,22,1010,31.75,0,1
2075/12/26,53,19,21,1010,33.54,0,2
2075/12/27,52,19,21,1011,34.43,0,3
2075/12/28,63,20,21,1011,0.89,0,4
2075/12/29,60,20,21,1011,1.79,0,5
2075/12/30,74,19,20,1011,3.58,0,6
2075/12/31,86,20,21,1011,5.37,0,7
2076/1/1,89,20,21,1011,7.16,0,8
2076/1/2,84,20,21,1010,8.95,0,9
2076/1/3,106,20,22,1010,10.74,0,0
2076/1/4,128,20,22,1009,0.89,0,1
2076/1/5,174,20,23,1009,1.79,0,0
2076/1/6,208,21,23,1008,3.58,0,0
2076/1/7,194,21,23,1008,1.79,0,0
2076/1/8,218,21,22,1008,0.89,0,1
2076/1/9,202,21,21,1008,4.02,0,2
2076/1/10,178,21,22,1008,4.91,0,3
2076/1/11,174,21,22,1008,1.79,0,0
2076/1/12,175,21,22,1008,0.89,0,1
2076/1/13,151,21,21,1008,0.89,0,2
2076/1/14,129,21,21,1007,2.68,0,3
2076/1/15,-1,21,21,1007,0.89,0,4
2076/1/16,109,21,21,1006,1.79,0,5
2076/1/17,104,20,21,1005,3.58,0,6
2076/1/18,118,21,21,1005,0.89,0,7
2076/1/19,105,21,21,1005,1.78,0,8
2076/1/20,91,20,20,1005,1.79,0,9
2076/1/21,90,20,21,1005,3.58,0,10
2076/1/22,72,20,21,1006,0.89,0,11
2076/1/23,75,20,21,1005,1.79,0,12
2076/1/24,74,20,21,1005,3.58,0,0
2076/1/25,63,21,21,1005,5.37,0,0
2076/1/26,61,21,22,1004,7.16,0,0
2076/1/27,61,21,23,1004,8.95,0,0
2076/1/28,59,21,24,1004,0.89,0,0
2076/1/29,67,21,24,1003,1.79,0,0
2076/1/30,69,21,24,1003,3.58,0,0
2076/1/31,73,21,24,1003,5.37,0,0
2076/2/1,72,21,24,1003,7.16,0,0
2076/2/2,73,21,24,1004,8.95,0,0
2076/2/3,81,20,24,1004,10.74,0,0
2076/2/4,83,21,23,1004,0.89,0,0
2076/2/5,98,21,23,1004,1.78,0,0
2076/2/6,106,21,22,1004,0.89,0,0
2076/2/7,110,21,22,1004,0.89,0,0
2076/2/8,98,21,22,1004,1.79,0,0
2076/2/9,104,21,22,1004,0.89,0,0
2076/2/10,105,21,23,1004,1.79,0,0
2076/2/11,97,21,22,1004,3.58,0,0
2076/2/12,127,21,22,1004,5.37,0,0
2076/2/13,128,21,22,1004,0.89,0,0
2076/2/14,128,22,23,1004,1.79,0,0
2076/2/15,100,22,25,1004,4.92,0,0
2076/2/16,78,22,27,1004,6.71,0,0
2076/2/17,70,22,29,1004,0.89,0,0
2076/2/18,50,21,29,1004,1.79,0,0
2076/2/19,36,18,32,1003,1.79,0,0
2076/2/20,30,15,33,1003,0.89,0,0
2076/2/21,24,16,34,1002,1.78,0,0
2076/2/22,21,16,34,1002,2.67,0,0
2076/2/23,27,16,34,1001,3.13,0,0
2076/2/24,40,15,33,1001,6.26,0,0
2076/2/25,40,19,31,1001,12.07,0,0
2076/2/26,27,19,29,1002,15.2,0,0
2076/2/27,42,19,29,1002,19.22,0,0
2076/2/28,71,20,28,1002,22.35,0,0
2076/2/29,69,20,27,1002,26.37,0,0
2076/3/1,69,22,27,1002,30.39,0,0
2076/3/2,77,22,26,1002,34.41,0,0
2076/3/3,77,22,26,1002,37.54,0,0
2076/3/4,90,22,24,1001,39.33,0,0
2076/3/5,104,22,24,1001,0.89,0,0
2076/3/6,112,22,23,1001,1.79,0,0
2076/3/7,126,22,23,1001,3.58,0,0
2076/3/8,131,22,23,1001,5.37,0,0
2076/3/9,134,23,24,1001,8.5,0,0
2076/3/10,135,23,25,1000,11.63,0,0
2076/3/11,145,24,27,1000,13.42,0,0
2076/3/12,138,24,28,1000,15.21,0,0
2076/3/13,140,24,30,999,18.34,0,0
2076/3/14,137,24,32,998,21.47,0,0
2076/3/15,129,24,33,998,24.6,0,0
2076/3/16,-1,23,33,997,29.52,0,0
2076/3/17,133,23,34,997,33.54,0,0
2076/3/18,140,23,34,996,37.56,0,0
2076/3/19,121,23,35,996,1.79,0,0
2076/3/20,122,23,35,996,3.13,0,0
2076/3/21,-1,25,32,996,1.79,0,0
2076/3/22,120,25,30,997,4.92,0,0
2076/3/23,192,25,30,998,6.71,0,0
2076/3/24,199,24,29,998,9.84,0,0
2076/3/25,205,25,28,998,3.13,0,0
2076/3/26,200,25,28,999,6.26,0,0
2076/3/27,178,22,27,999,3.13,0,0
2076/3/28,104,17,26,1000,7.15,0,0
2076/3/29,84,16,25,1000,10.28,0,0
2076/3/30,61,13,22,1000,3.13,0,0
2076/3/31,38,14,21,1000,6.26,0,0
2076/4/1,27,16,23,1000,0.89,0,0
2076/4/2,17,15,26,1001,1.34,0,0
2076/4/3,17,14,28,1001,1.79,0,0
2076/4/4,19,13,31,1001,0.89,0,0
2076/4/5,12,14,32,1000,1.79,0,0
2076/4/6,9,15,32,999,1.79,0,0
2076/4/7,13,13,34,998,1.79,0,0
2076/4/8,13,11,34,997,3.13,0,0
2076/4/9,12,12,35,996,4.92,0,0
2076/4/10,19,14,35,996,3.13,0,0
2076/4/11,-1,14,35,996,7.15,0,0
2076/4/12,16,13,34,995,5.81,0,0
2076/4/13,22,14,33,995,8.94,0,0
2076/4/14,21,13,32,996,12.96,0,0
2076/4/15,24,13,32,996,16.09,0,0
2076/4/16,27,17,29,997,17.88,0,0
2076/4/17,22,16,29,997,19.67,0,0
2076/4/18,23,14,30,997,21.46,0,0
2076/4/19,33,17,25,997,0.89,0,0
2076/4/20,45,18,23,996,1.78,0,0
2076/4/21,48,18,23,996,1.79,0,0
2076/4/22,51,18,21,996,4.92,0,0
2076/4/23,45,18,21,996,5.81,0,0
2076/4/24,48,18,20,997,8.94,0,0
2076/4/25,35,19,22,997,12.07,0,0
2076/4/26,-1,20,25,997,16.09,0,0
2076/4/27,29,19,29,997,17.88,0,0
2076/4/28,21,17,30,997,1.79,0,0
2076/4/29,20,15,32,997,3.13,0,0
2076/4/30,16,15,33,997,3.13,0,0
2076/5/1,18,15,34,996,4.92,0,0
2076/5/2,18,16,35,996,6.71,0,0
2076/5/3,15,15,35,995,3.13,0,0
2076/5/4,26,16,35,995,1.79,0,0
2076/5/5,22,15,35,995,1.79,0,0
2076/5/6,20,15,34,995,4.92,0,0
2076/5/7,24,15,33,995,8.05,0,0
2076/5/8,22,16,32,996,9.84,0,0
2076/5/9,24,17,31,996,11.63,0,0
2076/5/10,33,17,30,997,14.76,0,0
2076/5/11,42,19,30,997,19.68,0,0
2076/5/12,103,17,28,998,25.49,0,0
2076/5/13,115,16,27,999,28.62,0,0
2076/5/14,60,16,27,999,30.41,0,0
2076/5/15,45,17,26,1000,32.2,0,0
2076/5/16,60,17,26,1000,35.33,0,0
2076/5/17,69,17,25,999,1.79,0,0
2076/5/18,87,18,24,1000,0.89,0,0
2076/5/19,91,19,24,1000,1.78,0,0
2076/5/20,114,18,26,1001,1.79,0,0
2076/5/21,96,18,27,1001,0.89,0,0
2076/5/22,97,18,28,1001,1.79,0,0
2076/5/23,81,18,29,1001,1.79,0,0
2076/5/24,81,18,30,1001,3.13,0,0
2076/5/25,83,19,31,1001,6.26,0,0
2076/5/26,88,19,31,1000,8.05,0,0
2076/5/27,85,20,31,1000,3.13,0,0
2076/5/28,95,19,31,1000,4.02,0,0
2076/5/29,114,19,31,1000,8.94,0,0
2076/5/30,-1,22,29,1000,13.86,0,0
2076/5/31,106,21,29,1000,18.78,0,0
2076/6/1,105,19,28,1001,22.8,0,0
2076/6/2,98,19,27,1002,26.82,0,0
2076/6/3,89,17,27,1002,30.84,0,0
2076/6/4,83,17,26,1003,34.86,0,0
2076/6/5,68,18,25,1003,39.78,0,0
2076/6/6,77,19,24,1003,42.91,0,0
2076/6/7,75,19,24,1003,46.04,0,0
2076/6/8,78,20,23,1002,1.79,0,0
2076/6/9,86,20,23,1002,4.92,0,0
2076/6/10,94,21,22,1002,3.13,0,1
2076/6/11,93,21,22,1002,0.89,0,2
2076/6/12,85,22,23,1002,1.34,0,0
2076/6/13,77,22,23,1003,1.79,0,0
2076/6/14,73,22,24,1003,0.89,0,1
2076/6/15,105,22,24,1003,1.79,0,0
2076/6/16,89,22,25,1004,4.92,0,1
2076/6/17,93,22,25,1004,8.05,0,0
2076/6/18,97,21,26,1004,9.84,0,0
2076/6/19,92,21,27,1004,1.79,0,0
2076/6/20,96,20,27,1003,3.58,0,0
2076/6/21,109,21,26,1003,6.71,0,0
2076/6/22,109,20,26,1002,10.73,0,0
2076/6/23,110,21,27,1002,13.86,0,0
2076/6/24,132,21,26,1002,16.99,0,0
2076/6/25,149,21,26,1003,20.12,0,0
2076/6/26,133,21,25,1004,21.91,0,0
2076/6/27,124,21,25,1005,23.7,0,0
2076/6/28,122,20,22,1004,4.02,0,1
2076/6/29,32,20,22,1002,3.13,0,2
2076/6/30,34,20,21,1003,7.15,0,0
2076/7/1,46,20,21,1003,0.89,0,0
2076/7/2,47,20,22,1002,1.78,0,0
2076/7/3,53,20,22,1002,2.23,0,0
2076/7/4,55,20,22,1003,0.89,0,0
2076/7/5,52,20,22,1003,2.68,0,0
2076/7/6,52,21,22,1003,3.57,0,0
2076/7/7,56,21,22,1003,5.36,0,0
2076/7/8,59,21,23,1003,0.89,0,0
2076/7/9,90,21,24,1003,1.78,0,0
2076/7/10,112,22,25,1003,1.79,0,0
2076/7/11,123,22,26,1003,0.89,0,0
2076/7/12,133,22,26,1002,1.78,0,0
2076/7/13,155,22,25,1003,1.79,0,1
2076/7/14,153,23,24,1003,1.79,0,2
2076/7/15,159,23,25,1002,2.68,0,0
2076/7/16,168,23,25,1002,1.79,0,0
2076/7/17,179,23,25,1002,1.79,0,0
2076/7/18,199,23,25,1002,3.58,0,0
2076/7/19,184,23,25,1002,5.37,0,0
2076/7/20,194,23,24,1002,7.16,0,0
2076/7/21,188,23,24,1002,8.95,0,1
2076/7/22,189,23,24,1002,0.89,0,0
2076/7/23,179,23,24,1002,1.78,0,0
2076/7/24,184,23,24,1002,2.67,0,0
2076/7/25,177,23,24,1002,1.79,0,1
2076/7/26,180,23,24,1002,0.89,0,2
2076/7/27,180,23,24,1002,1.79,0,0
2076/7/28,183,23,24,1002,0.89,0,0
2076/7/29,187,23,23,1002,0.89,0,0
2076/7/30,177,23,23,1002,1.79,0,0
2076/7/31,179,23,24,1002,0.89,0,0
2076/8/1,183,24,25,1003,1.78,0,0
2076/8/2,173,24,26,1002,3.13,0,0
2076/8/3,175,24,27,1002,4.92,0,0
2076/8/4,168,24,28,1002,8.05,0,0
2076/8/5,178,24,28,1002,11.18,0,0
2076/8/6,157,24,29,1001,12.97,0,0
2076/8/7,110,24,31,1001,16.1,0,0
2076/8/8,97,24,30,1001,20.12,0,0
2076/8/9,90,25,31,1000,24.14,0,0
2076/8/10,103,24,30,1000,28.16,0,0
2076/8/11,105,24,30,1000,32.18,0,0
2076/8/12,134,24,29,1000,35.31,0,0
2076/8/13,210,24,29,1001,38.44,0,0
2076/8/14,232,24,28,1001,41.57,0,1
2076/8/15,167,22,27,1001,44.7,0,2
2076/8/16,163,21,27,1002,47.83,0,0
2076/8/17,171,22,26,1002,0.89,0,0
2076/8/18,152,23,25,1001,1.78,0,0
2076/8/19,136,23,25,1001,2.67,0,0
2076/8/20,149,23,25,1001,3.56,0,0
2076/8/21,163,23,24,1001,0.89,0,0
2076/8/22,169,23,25,1002,0.89,0,0
2076/8/23,177,23,25,1002,1.78,0,0
2076/8/24,184,24,26,1002,2.67,0,0
2076/8/25,186,23,26,1002,1.79,0,0
2076/8/26,185,24,26,1003,1.79,0,0
2076/8/27,174,24,26,1003,3.58,0,0
2076/8/28,152,24,28,1003,6.71,0,0
2076/8/29,145,24,29,1002,9.84,0,0
2076/8/30,135,24,31,1002,0.89,0,0
2076/8/31,120,23,31,1001,1.79,0,0
2076/9/1,130,23,31,1002,0.89,0,0
2076/9/2,139,24,29,1001,4.92,0,0
2076/9/3,113,23,28,1001,8.94,0,0
2076/9/4,113,23,27,1002,13.86,0,0
2076/9/5,119,24,27,1002,17.88,0,0
2076/9/6,122,24,27,1002,19.67,0,0
2076/9/7,125,24,26,1003,21.46,0,0
2076/9/8,115,24,26,1002,24.59,0,0
2076/9/9,109,24,26,1002,26.38,0,1
2076/9/10,115,24,25,1002,29.51,0,2
2076/9/11,103,24,24,1002,32.64,0,3
2076/9/12,101,23,24,1002,34.43,0,5
2076/9/13,95,23,24,1002,37.56,0,7
2076/9/14,95,23,24,1002,0.89,0,8
2076/9/15,92,23,24,1002,0.89,0,9
2076/9/16,110,24,24,1003,1.78,0,10
2076/9/17,122,24,24,1002,0.89,0,0
2076/9/18,127,24,25,1003,1.78,0,0
2076/9/19,122,24,25,1003,2.67,0,0
2076/9/20,110,24,25,1003,3.56,0,0
2076/9/21,104,24,25,1003,1.79,0,0
2076/9/22,103,24,27,1003,3.58,0,0
2076/9/23,107,24,28,1002,6.71,0,0
2076/9/24,106,24,28,1002,9.84,0,0
2076/9/25,89,24,28,1002,12.97,0,0
2076/9/26,96,24,27,1001,16.99,0,0
2076/9/27,90,24,27,1001,21.01,0,0
2076/9/28,92,24,26,1001,24.14,0,1
2076/9/29,94,23,26,1001,25.93,0,2
2076/9/30,73,24,25,1001,29.95,0,0
2076/10/1,72,23,25,1002,33.08,0,0
2076/10/2,47,23,25,1002,0.89,0,0
2076/10/3,60,23,24,1002,1.79,0,0
2076/10/4,62,23,24,1001,3.58,0,0
2076/10/5,66,23,24,1001,5.37,0,0
2076/10/6,73,23,24,1000,7.16,0,0
2076/10/7,61,23,24,1000,0.89,0,0
2076/10/8,52,23,24,999,1.79,0,0
2076/10/9,48,23,24,999,4.92,0,0
2076/10/10,47,23,24,999,6.71,0,0
2076/10/11,52,24,26,998,8.5,0,0
2076/10/12,42,24,27,998,10.29,0,0
2076/10/13,33,25,29,998,13.42,0,0
2076/10/14,35,24,29,997,0.89,0,0
2076/10/15,35,24,30,996,1.78,0,0
2076/10/16,36,25,32,996,2.67,0,0
2076/10/17,30,25,31,995,3.13,0,0
2076/10/18,46,25,32,994,7.15,0,0
2076/10/19,53,25,32,993,10.28,0,0
2076/10/20,63,25,32,992,16.09,0,0
2076/10/21,67,25,31,993,21.9,0,0
2076/10/22,56,25,30,994,29.05,0,0
2076/10/23,56,21,22,995,41.12,0,2
2076/10/24,22,21,22,995,42.91,0,3
2076/10/25,20,21,23,995,1.79,0,0
2076/10/26,33,22,23,996,6.71,0,0
2076/10/27,43,21,22,995,0.89,0,0
2076/10/28,25,21,23,995,1.79,0,0
2076/10/29,33,21,23,995,4.92,0,0
2076/10/30,45,21,23,994,0.89,0,0
